#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Experimental role(s) interactor A	Experimental role(s) interactor B	Biological role(s) interactor A	Biological role(s) interactor B	Properties interactor A	Properties interactor B	Type(s) interactor A	Type(s) interactor B	HostOrganism(s)	Expansion method(s)	Dataset name(s)	Annotation(s) interactor A	Annotation(s) interactor B	Parameter(s) interactor A	Parameter(s) interactor B	Parameter(s) interaction
uniprotkb:P0AE18	uniprotkb:P08622	-	-	-	-	-	Ohki M	pubmed:3003084	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > DNAJ_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P09151	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > LEU1_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P09152	-	-	-	-	-	Sodergren EJ	pubmed:3053688	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > NARG_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P09158	-	-	-	-	-	Tabor CW	pubmed:3526348	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > SPEE_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P09373	-	-	-	-	-	Molloy MP	pubmed:9629924	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PFLB_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P09832	-	-	-	-	-	Wilkins MR	pubmed:9600841	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > GLTD_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6A6	-	-	-	-	-	Wilkins MR	pubmed:9600841	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > LEUC_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6A8	-	-	-	-	-	Issartel JP	pubmed:2062368	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > ACP_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6D7	-	-	-	-	-	Wilkins MR	pubmed:9600841	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > AROK_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6E1	-	-	-	-	-	DeFeyter RC	pubmed:3001029	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > AROL_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6E4	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > ASSY_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6E6	-	-	-	-	-	-	-	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > ATPE_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6F3	-	-	-	-	-	Gonzalez-Gil G	pubmed:8899705	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > GLPK_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6F5	-	-	-	-	-	-	-	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > CH60_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6H1	-	-	-	-	-	Wojtkowiak D	pubmed:8226769	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > CLPX_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6J1	-	-	-	-	-	Leyh TS	pubmed:1316900	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > CYSC_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6L4	-	-	-	-	-	Aisaka K	pubmed:1646603	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > NANA_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6M8	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > EFG_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0CE48	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > EFTU2_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6N4	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > EFP_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6P1	-	-	-	-	-	Wilkins MR	pubmed:9600841	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > EFTS_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6P9	-	-	-	-	-	Wilkins MR	pubmed:9600841	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > ENO_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6T3	-	-	-	-	-	Schlesinger DH	pubmed:200486	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > GAL1_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6T5	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > GCH1_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6T9	-	-	-	-	-	Okamura-Ikeda K	pubmed:8375392	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > GCSH_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6V1	-	-	-	-	-	Parsons TF	pubmed:359552	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > GLGC_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6X3	-	-	-	-	-	Takada A	pubmed:9245691	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > HFQ_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A6Y8	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > DNAK_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A717	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > KPRS_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A738	-	-	-	-	-	Rivers SL	pubmed:8361352	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > MOAC_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A744	-	-	-	-	-	Rahman MA	pubmed:1386361	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > MSRA_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A763	-	-	-	-	-	Freestone P	pubmed:7783627	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > NDK_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A784	-	-	-	-	-	Zhang X	pubmed:9573169	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > ORN_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A786	-	-	-	-	-	Molloy MP	pubmed:9629924	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PYRB_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A799	-	-	-	-	-	Wilkins MR	pubmed:9600841	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PGK_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7A5	-	-	-	-	-	Fu JC	pubmed:1860862	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PIMT_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7A9	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > IPYR_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7D4	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PURA_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7E5	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PYRG_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7E9	-	-	-	-	-	Serina L	pubmed:7711027	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PYRH_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7F3	-	-	-	-	-	Weber K	pubmed:4872216	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > PYRI_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7G2	-	-	-	-	-	-	-	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RBFA_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7G6	-	-	-	-	-	Sancar A	pubmed:6930655	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RECA_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7H0	-	-	-	-	-	Griffin TJ 4th	pubmed:2228960	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RECF_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7I4	-	-	-	-	-	Mortensen KK	pubmed:8575429	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RF3_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7J3	-	-	-	-	-	Heiland I	pubmed:797648	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL10_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7J7	-	-	-	-	-	Dognin MJ	pubmed:7004866	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL11_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7K2	-	-	-	-	-	Wilkins MR	pubmed:9600841	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL7_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7K6	-	-	-	-	-	Brosius J	pubmed:339951	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL19_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7L0	-	-	-	-	-	Link AJ	pubmed:9298646	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL1_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7L3	-	-	-	-	-	Wittmann-Liebold B	pubmed:381019	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL20_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7L8	-	-	-	-	-	Chen R	pubmed:1225626	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL27_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7M2	-	-	-	-	-	Wittmann-Liebold B	pubmed:332524	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL28_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7N4	-	-	-	-	-	-	-	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL32_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7N9	-	-	-	-	-	Wittmann-Liebold B	pubmed:786732	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL33_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P0AE18	uniprotkb:P0A7Q1	-	-	-	-	-	Wada A	pubmed:3298224	taxid:83333(Ecoli)	taxid:83333(Ecoli)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CAMPM_ECOLI > RL35_ECOLI @ 1	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
